,Open,High,Low,Close
2024-02-19 19:00:00,0.13890,0.13890,0.13890,0.13890
2024-02-19 18:00:00,0.13890,0.13890,0.13890,0.13890
2024-02-19 17:00:00,0.13890,0.13890,0.13890,0.13890
2024-02-19 16:00:00,0.13890,0.13890,0.13890,0.13890
2024-02-19 15:00:00,0.13890,0.13890,0.13890,0.13890
2024-02-19 14:00:00,0.13890,0.13890,0.13890,0.13890
2024-02-19 13:00:00,0.13890,0.13890,0.13890,0.13890
2024-02-19 12:00:00,0.13890,0.13890,0.13890,0.13890
2024-02-19 11:00:00,0.13890,0.13890,0.13890,0.13890
2024-02-19 10:00:00,0.13890,0.13900,0.13890,0.13890
2024-02-19 09:00:00,0.13890,0.13890,0.13890,0.13890
2024-02-19 08:00:00,0.13890,0.13890,0.13890,0.13890
2024-02-19 07:00:00,0.13900,0.13900,0.13890,0.13890
2024-02-19 06:00:00,0.13900,0.13900,0.13900,0.13900
2024-02-19 05:00:00,0.13900,0.13900,0.13900,0.13900
2024-02-19 04:00:00,0.13900,0.13900,0.13900,0.13900
2024-02-19 03:00:00,0.13900,0.13900,0.13900,0.13900
2024-02-19 02:00:00,0.13900,0.13900,0.13900,0.13900
2024-02-16 12:00:00,0.13900,0.13900,0.13900,0.13900
2024-02-16 03:00:00,0.13900,0.13900,0.13900,0.13900
2024-02-15 15:00:00,0.13900,0.13900,0.13900,0.13900
2024-02-15 12:00:00,0.13900,0.13900,0.13900,0.13900
2024-02-14 14:00:00,0.13900,0.13900,0.13900,0.13900
2024-02-14 09:00:00,0.13900,0.13900,0.13900,0.13900
2024-02-14 04:00:00,0.13900,0.13900,0.13900,0.13900
2024-02-14 03:00:00,0.13900,0.13900,0.13900,0.13900
2024-02-12 04:00:00,0.13900,0.13900,0.13900,0.13900
2024-02-09 12:00:00,0.13900,0.13900,0.13900,0.13900
2024-02-09 10:00:00,0.13900,0.13900,0.13900,0.13900
2024-02-09 09:00:00,0.13900,0.13900,0.13900,0.13900
2024-02-09 08:00:00,0.13900,0.13910,0.13900,0.13900
2024-02-09 07:00:00,0.13890,0.13900,0.13890,0.13900
2024-02-09 06:00:00,0.13890,0.13900,0.13890,0.13890
2024-02-09 05:00:00,0.13900,0.13900,0.13890,0.13890
2024-02-09 04:00:00,0.13890,0.13900,0.13890,0.13900
2024-02-09 03:00:00,0.13900,0.13900,0.13890,0.13900
2024-02-09 02:00:00,0.13900,0.13900,0.13900,0.13900
2024-02-08 20:00:00,0.13900,0.13900,0.13900,0.13900
2024-02-08 19:00:00,0.13900,0.13900,0.13900,0.13900
2024-02-08 18:00:00,0.13900,0.13900,0.13900,0.13900
2024-02-08 17:00:00,0.13900,0.13900,0.13900,0.13900
2024-02-08 16:00:00,0.13900,0.13900,0.13900,0.13900
2024-02-08 15:00:00,0.13900,0.13900,0.13900,0.13900
2024-02-08 14:00:00,0.13900,0.13900,0.13900,0.13900
2024-02-08 13:00:00,0.13900,0.13900,0.13900,0.13900
2024-02-08 12:00:00,0.13900,0.13900,0.13900,0.13900
2024-02-08 11:00:00,0.13900,0.13900,0.13900,0.13900
2024-02-08 10:00:00,0.13900,0.13900,0.13890,0.13900
2024-02-08 09:00:00,0.13900,0.13900,0.13900,0.13900
2024-02-08 08:00:00,0.13900,0.13900,0.13900,0.13900
2024-02-08 07:00:00,0.13900,0.13900,0.13900,0.13900
2024-02-08 06:00:00,0.13900,0.13900,0.13900,0.13900
2024-02-08 05:00:00,0.13900,0.13900,0.13900,0.13900
2024-02-08 04:00:00,0.13900,0.13900,0.13900,0.13900
2024-02-08 03:00:00,0.13900,0.13900,0.13900,0.13900
2024-02-08 02:00:00,0.13910,0.13910,0.13900,0.13900
2024-02-07 20:00:00,0.13900,0.13900,0.13900,0.13900
2024-02-07 19:00:00,0.13900,0.13900,0.13900,0.13900
2024-02-07 18:00:00,0.13900,0.13900,0.13900,0.13900
2024-02-07 17:00:00,0.13900,0.13900,0.13900,0.13900
2024-02-07 16:00:00,0.13900,0.13900,0.13900,0.13900
2024-02-07 15:00:00,0.13900,0.13900,0.13900,0.13900
2024-02-07 14:00:00,0.13900,0.13900,0.13900,0.13900
2024-02-07 13:00:00,0.13900,0.13900,0.13900,0.13900
2024-02-07 12:00:00,0.13900,0.13900,0.13900,0.13900
2024-02-07 11:00:00,0.13900,0.13900,0.13900,0.13900
2024-02-07 10:00:00,0.13900,0.13900,0.13900,0.13900
2024-02-07 09:00:00,0.13900,0.13910,0.13900,0.13900
2024-02-07 08:00:00,0.13910,0.13910,0.13900,0.13900
2024-02-07 07:00:00,0.13910,0.13910,0.13910,0.13910
2024-02-07 06:00:00,0.13910,0.13910,0.13910,0.13910
2024-02-07 05:00:00,0.13910,0.13910,0.13910,0.13910
2024-02-07 04:00:00,0.13910,0.13910,0.13910,0.13910
2024-02-07 03:00:00,0.13920,0.13920,0.13910,0.13910
2024-02-07 02:00:00,0.13910,0.13920,0.13910,0.13920
2024-02-06 20:00:00,0.13910,0.13910,0.13910,0.13910
2024-02-06 19:00:00,0.13910,0.13910,0.13910,0.13910
2024-02-06 18:00:00,0.13910,0.13910,0.13910,0.13910
2024-02-06 17:00:00,0.13910,0.13910,0.13910,0.13910
2024-02-06 16:00:00,0.13910,0.13910,0.13910,0.13910
2024-02-06 15:00:00,0.13910,0.13910,0.13900,0.13910
2024-02-06 14:00:00,0.13910,0.13910,0.13910,0.13910
2024-02-06 13:00:00,0.13910,0.13910,0.13910,0.13910
2024-02-06 12:00:00,0.13910,0.13910,0.13910,0.13910
2024-02-06 11:00:00,0.13910,0.13910,0.13910,0.13910
2024-02-06 10:00:00,0.13900,0.13910,0.13900,0.13910
2024-02-06 09:00:00,0.13900,0.13910,0.13900,0.13900
2024-02-06 08:00:00,0.13900,0.13910,0.13900,0.13910
2024-02-06 07:00:00,0.13910,0.13910,0.13900,0.13910
2024-02-06 06:00:00,0.13900,0.13920,0.13900,0.13910
2024-02-06 05:00:00,0.13890,0.13910,0.13890,0.13900
2024-02-06 04:00:00,0.13890,0.13900,0.13890,0.13890
2024-02-06 03:00:00,0.13900,0.13900,0.13890,0.13890
2024-02-06 02:00:00,0.13900,0.13900,0.13900,0.13900
2024-02-05 20:00:00,0.13890,0.13890,0.13890,0.13890
2024-02-05 19:00:00,0.13890,0.13890,0.13890,0.13890
2024-02-05 18:00:00,0.13890,0.13890,0.13890,0.13890
2024-02-05 17:00:00,0.13890,0.13890,0.13890,0.13890
2024-02-05 16:00:00,0.13890,0.13890,0.13890,0.13890
2024-02-05 15:00:00,0.13890,0.13890,0.13890,0.13890
2024-02-05 14:00:00,0.13890,0.13890,0.13890,0.13890
2024-02-05 13:00:00,0.13890,0.13890,0.13890,0.13890
2024-02-05 12:00:00,0.13890,0.13890,0.13890,0.13890
